transaction_id,customer_id,transaction_date,channel,store_id,total_amount,discount_amount,payment_method,order_status,campaign_id
TXN000866,CUST00186,2025-08-07,MiniProgram,ST008,474.78,41.28,StoreValueCard,Completed,
TXN000867,CUST00186,2025-08-24,WeChatStore,ST008,523.89,0.0,WeChatPay,Completed,
TXN000868,CUST00186,2025-11-17,Tmall,ST009,642.6,0.0,Cash,Completed,
TXN000869,CUST00186,2025-12-16,Tmall,ST002,94.61,0.0,WeChatPay,Completed,
TXN000870,CUST00186,2026-05-30,POS,ST010,2883.07,415.0,Cash,Completed,
TXN000871,CUST00187,2026-04-20,App,ST005,1444.34,131.29,CreditCard,Completed,
TXN000872,CUST00187,2026-04-25,MiniProgram,ST005,962.93,0.0,WeChatPay,Completed,
TXN000873,CUST00187,2026-04-25,App,ST005,1088.95,0.0,CreditCard,Completed,
TXN000874,CUST00187,2026-04-27,App,ST010,470.7,0.0,StoreValueCard,Returned,
TXN000875,CUST00187,2026-05-20,Douyin,ST006,470.7,0.0,CreditCard,Completed,
TXN000876,CUST00187,2026-06-07,App,ST001,2028.85,44.8,WeChatPay,Completed,
TXN000877,CUST00188,2025-09-14,WeChatStore,ST005,597.78,0.0,Cash,Completed,
TXN000878,CUST00188,2025-09-27,Douyin,ST011,887.44,98.6,WeChatPay,Completed,CMP006
TXN000879,CUST00188,2026-06-17,MiniProgram,ST009,629.59,54.75,CreditCard,Completed,
TXN000880,CUST00189,2026-03-26,WeChatStore,ST002,83.36,0.0,Alipay,Completed,
TXN000881,CUST00189,2026-04-08,App,ST002,80.42,14.19,Cash,Returned,
TXN000882,CUST00189,2026-04-24,Tmall,ST004,79.15,13.97,WeChatPay,Returned,
TXN000883,CUST00189,2026-05-03,Douyin,ST008,233.42,0.0,CreditCard,Completed,CMP006
TXN000884,CUST00190,2026-06-04,App,ST011,1120.95,0.0,Alipay,Completed,CMP005
TXN000885,CUST00190,2026-06-06,MiniProgram,ST006,760.42,103.69,Cash,Completed,CMP003
TXN000886,CUST00191,2026-01-21,Douyin,ST006,771.34,0.0,CreditCard,Completed,
TXN000887,CUST00191,2026-04-01,MiniProgram,ST001,519.69,27.35,WeChatPay,Completed,
TXN000888,CUST00191,2026-05-21,Douyin,ST011,571.18,30.06,CreditCard,Completed,
TXN000889,CUST00192,2025-10-21,Douyin,ST001,1164.17,70.3,CreditCard,Completed,
TXN000890,CUST00192,2025-12-24,POS,ST004,150.46,0.0,CreditCard,Completed,
TXN000891,CUST00192,2026-01-28,Douyin,ST006,2030.33,173.02,WeChatPay,Completed,
TXN000892,CUST00192,2026-04-02,Tmall,ST004,302.01,53.3,CreditCard,Completed,CMP006
TXN000893,CUST00192,2026-04-07,Douyin,ST011,684.34,0.0,WeChatPay,Completed,CMP001
TXN000894,CUST00192,2026-04-22,WeChatStore,ST008,84.21,4.43,CreditCard,Completed,
TXN000895,CUST00192,2026-05-06,POS,ST004,685.21,0.0,Alipay,Completed,CMP004
TXN000896,CUST00193,2026-04-15,App,ST003,864.11,0.0,Cash,Completed,
TXN000897,CUST00193,2026-05-25,Tmall,ST011,682.27,0.0,Alipay,Completed,
TXN000898,CUST00194,2025-11-04,Douyin,ST011,779.37,137.54,CreditCard,Completed,
TXN000899,CUST00194,2025-11-27,App,ST008,696.97,0.0,StoreValueCard,PartiallyReturned,
TXN000900,CUST00194,2025-12-24,Tmall,ST003,1465.55,77.13,Alipay,Completed,
TXN000901,CUST00194,2026-01-26,App,ST003,553.14,48.1,CreditCard,Completed,CMP006
TXN000902,CUST00194,2026-04-18,App,ST003,359.94,0.0,WeChatPay,Returned,
TXN000903,CUST00194,2026-05-07,Tmall,ST011,601.24,0.0,Cash,Returned,
TXN000904,CUST00194,2026-05-07,WeChatStore,ST010,696.97,0.0,Cash,Completed,CMP002
TXN000905,CUST00195,2025-03-29,App,ST010,1087.33,0.0,WeChatPay,Completed,CMP002
TXN000906,CUST00195,2025-04-28,MiniProgram,ST011,829.75,55.36,WeChatPay,Completed,
TXN000907,CUST00195,2025-05-25,MiniProgram,ST010,1735.71,0.0,WeChatPay,Completed,
TXN000908,CUST00196,2025-06-14,MiniProgram,ST006,1047.53,0.0,Alipay,Completed,
TXN000909,CUST00196,2025-09-12,App,ST008,986.04,0.0,CreditCard,Completed,
TXN000910,CUST00196,2025-12-07,MiniProgram,ST002,1370.42,0.0,WeChatPay,Completed,
TXN000911,CUST00196,2025-12-11,Douyin,ST005,470.7,0.0,CreditCard,PartiallyReturned,
TXN000912,CUST00196,2025-12-24,WeChatStore,ST006,213.04,4.66,StoreValueCard,Completed,
TXN000913,CUST00196,2026-02-07,MiniProgram,ST012,80.35,0.0,WeChatPay,Completed,
TXN000914,CUST00196,2026-05-22,WeChatStore,ST002,1486.01,56.61,Alipay,Completed,
TXN000915,CUST00197,2025-08-05,App,ST007,63.95,11.28,Alipay,Completed,CMP001
TXN000916,CUST00198,2026-01-23,MiniProgram,ST006,2055.16,0.0,Alipay,Completed,CMP004
TXN000917,CUST00198,2026-03-23,MiniProgram,ST009,359.94,0.0,StoreValueCard,Completed,
TXN000918,CUST00199,2024-08-23,POS,ST012,1081.28,0.0,Cash,Completed,
TXN000919,CUST00199,2025-03-01,App,ST002,970.23,61.93,WeChatPay,Completed,
TXN000920,CUST00199,2026-03-29,App,ST005,594.04,0.0,WeChatPay,Returned,
TXN000921,CUST00199,2026-04-18,MiniProgram,ST012,771.34,0.0,CreditCard,Completed,
TXN000922,CUST00200,2026-04-30,Douyin,ST007,629.59,54.75,CreditCard,Completed,
TXN000923,CUST00200,2026-05-01,Douyin,ST010,961.86,0.0,CreditCard,Completed,CMP005
TXN000924,CUST00200,2026-05-01,MiniProgram,ST004,824.23,71.67,Cash,Completed,
TXN000925,CUST00200,2026-05-01,MiniProgram,ST011,2567.02,0.0,Alipay,Completed,
TXN000926,CUST00200,2026-05-07,Douyin,ST004,947.34,0.0,CreditCard,Completed,
TXN000927,CUST00200,2026-05-13,WeChatStore,ST002,696.97,0.0,Alipay,Completed,
TXN000928,CUST00200,2026-05-13,MiniProgram,ST009,838.13,147.91,Cash,Completed,
TXN000929,CUST00201,2025-10-04,MiniProgram,ST009,405.35,35.25,CreditCard,Completed,
TXN000930,CUST00201,2025-10-29,MiniProgram,ST005,836.88,95.0,StoreValueCard,Completed,
TXN000931,CUST00201,2025-11-04,POS,ST011,814.59,0.0,StoreValueCard,Completed,
TXN000932,CUST00201,2025-11-04,MiniProgram,ST005,1242.48,0.0,StoreValueCard,Returned,CMP006
TXN000933,CUST00202,2025-10-23,App,ST012,332.78,58.73,Cash,Completed,
TXN000934,CUST00202,2026-01-02,POS,ST003,1175.07,166.17,CreditCard,Completed,
TXN000935,CUST00202,2026-01-02,App,ST004,1195.56,0.0,Alipay,Completed,
TXN000936,CUST00202,2026-03-15,App,ST003,2015.36,128.64,Cash,Completed,
TXN000937,CUST00202,2026-05-09,Tmall,ST005,1057.45,0.0,Alipay,Completed,
TXN000938,CUST00202,2026-06-05,App,ST001,1395.02,0.0,WeChatPay,Completed,
TXN000939,CUST00202,2026-06-08,App,ST001,263.54,0.0,Cash,Completed,CMP003
TXN000940,CUST00203,2026-02-22,MiniProgram,ST006,503.28,43.76,WeChatPay,Completed,
TXN000941,CUST00203,2026-02-24,Tmall,ST009,581.69,102.65,CreditCard,Completed,
TXN000942,CUST00203,2026-03-02,POS,ST010,81.95,11.17,CreditCard,Completed,
TXN000943,CUST00204,2025-07-12,POS,ST003,1201.64,81.87,WeChatPay,Completed,
TXN000944,CUST00204,2025-07-15,Tmall,ST008,2873.08,0.0,CreditCard,Completed,CMP006
TXN000945,CUST00204,2025-09-20,WeChatStore,ST012,925.61,163.34,CreditCard,Completed,
TXN000946,CUST00204,2026-02-18,App,ST009,3112.35,0.0,CreditCard,Completed,CMP003
TXN000947,CUST00204,2026-04-29,App,ST011,670.27,0.0,StoreValueCard,Completed,
TXN000948,CUST00204,2026-05-02,Tmall,ST005,696.97,0.0,WeChatPay,Completed,CMP001
TXN000949,CUST00204,2026-06-16,POS,ST003,1816.93,44.8,Cash,Completed,
TXN000950,CUST00205,2026-06-04,Douyin,ST012,1168.25,48.29,Cash,Completed,
TXN000951,CUST00206,2025-12-25,Tmall,ST006,1418.37,91.18,WeChatPay,Completed,
TXN000952,CUST00206,2025-12-28,WeChatStore,ST011,696.97,0.0,Cash,Completed,
TXN000953,CUST00206,2026-01-10,MiniProgram,ST002,1432.55,143.47,WeChatPay,Completed,
TXN000954,CUST00206,2026-01-23,Douyin,ST010,2075.29,68.63,CreditCard,Completed,
TXN000955,CUST00206,2026-02-07,App,ST005,1711.28,191.67,Alipay,Completed,
TXN000956,CUST00206,2026-02-28,App,ST002,1426.55,137.05,StoreValueCard,Completed,
TXN000957,CUST00206,2026-04-04,Douyin,ST005,980.06,108.9,Cash,Completed,
TXN000958,CUST00206,2026-04-15,App,ST006,986.04,0.0,Cash,Completed,
TXN000959,CUST00206,2026-05-10,POS,ST008,910.53,101.17,Cash,Completed,CMP001
TXN000960,CUST00206,2026-05-16,Tmall,ST009,1284.49,82.12,StoreValueCard,Completed,
TXN000961,CUST00207,2026-06-01,App,ST009,391.51,0.0,WeChatPay,Completed,
TXN000962,CUST00208,2026-03-24,MiniProgram,ST002,935.84,0.0,Cash,Completed,CMP006
TXN000963,CUST00208,2026-04-01,App,ST001,955.59,90.04,Alipay,Completed,
TXN000964,CUST00208,2026-04-07,MiniProgram,ST005,943.0,104.78,StoreValueCard,Completed,
TXN000965,CUST00208,2026-04-13,App,ST012,411.4,72.6,StoreValueCard,Completed,
TXN000966,CUST00208,2026-04-13,WeChatStore,ST003,801.09,64.95,Cash,Completed,
TXN000967,CUST00208,2026-05-17,MiniProgram,ST011,299.29,0.0,CreditCard,Completed,
TXN000968,CUST00208,2026-06-06,MiniProgram,ST002,299.29,0.0,WeChatPay,Completed,
TXN000969,CUST00209,2025-08-21,WeChatStore,ST002,512.21,44.54,CreditCard,Completed,CMP005
TXN000970,CUST00209,2025-10-31,App,ST006,1872.43,37.35,CreditCard,Completed,
TXN000971,CUST00209,2025-11-12,Douyin,ST010,2000.15,160.8,Alipay,Completed,
TXN000972,CUST00210,2025-10-09,POS,ST005,1029.48,63.77,StoreValueCard,Completed,
TXN000973,CUST00210,2026-01-27,MiniProgram,ST002,1691.86,0.0,Cash,Completed,
TXN000974,CUST00210,2026-05-14,MiniProgram,ST011,1894.26,0.0,Cash,PartiallyReturned,CMP003
TXN000975,CUST00211,2026-04-26,POS,ST009,1034.5,54.45,StoreValueCard,Completed,
TXN000976,CUST00211,2026-04-26,Douyin,ST010,1609.48,0.0,StoreValueCard,Completed,
TXN000977,CUST00211,2026-04-30,MiniProgram,ST010,684.34,0.0,Alipay,Completed,
TXN000978,CUST00211,2026-05-14,Douyin,ST011,1589.96,138.26,WeChatPay,PartiallyReturned,
TXN000979,CUST00211,2026-05-30,WeChatStore,ST005,916.91,0.0,Alipay,Completed,CMP006
TXN000980,CUST00211,2026-05-31,Tmall,ST001,1354.61,0.0,Cash,Completed,
TXN000981,CUST00211,2026-06-01,POS,ST009,986.04,0.0,Cash,Completed,
TXN000982,CUST00211,2026-06-01,Tmall,ST006,1171.54,0.0,Cash,Completed,
TXN000983,CUST00211,2026-06-06,Douyin,ST001,1011.7,0.0,WeChatPay,Completed,
TXN000984,CUST00211,2026-06-08,Tmall,ST006,1178.23,102.45,CreditCard,Completed,
TXN000985,CUST00211,2026-06-11,App,ST009,2092.26,147.35,WeChatPay,Completed,
TXN000986,CUST00211,2026-06-12,App,ST011,1579.53,64.87,Alipay,Completed,
TXN000987,CUST00212,2025-04-21,POS,ST008,1339.08,155.4,CreditCard,Completed,
TXN000988,CUST00212,2025-06-24,WeChatStore,ST009,703.02,0.0,CreditCard,Completed,
TXN000989,CUST00212,2025-08-18,WeChatStore,ST011,419.78,0.0,WeChatPay,Completed,
TXN000990,CUST00212,2026-01-19,Tmall,ST004,800.19,141.21,CreditCard,Completed,
TXN000991,CUST00213,2026-05-05,Douyin,ST012,1673.93,224.84,CreditCard,Completed,
TXN000992,CUST00213,2026-06-05,POS,ST010,165.03,9.6,Alipay,Completed,CMP002
TXN000993,CUST00213,2026-06-06,POS,ST010,808.69,0.0,StoreValueCard,Completed,
TXN000994,CUST00214,2026-05-31,App,ST004,2858.89,39.15,WeChatPay,Completed,
TXN000995,CUST00214,2026-06-01,App,ST009,1875.64,331.0,Cash,Completed,
TXN000996,CUST00214,2026-06-03,MiniProgram,ST008,160.7,0.0,StoreValueCard,Completed,
TXN000997,CUST00214,2026-06-05,Tmall,ST003,1544.28,113.68,StoreValueCard,Completed,
TXN000998,CUST00214,2026-06-05,App,ST011,337.54,17.77,Cash,Completed,
TXN000999,CUST00215,2026-04-29,MiniProgram,ST001,947.13,0.0,Alipay,Completed,
TXN001000,CUST00215,2026-05-05,POS,ST010,2537.31,0.0,CreditCard,Returned,
TXN001001,CUST00215,2026-05-11,Tmall,ST008,1101.65,109.41,StoreValueCard,Completed,
TXN001002,CUST00215,2026-05-14,Tmall,ST006,747.27,44.31,WeChatPay,Completed,
TXN001003,CUST00215,2026-05-19,MiniProgram,ST009,788.39,107.51,WeChatPay,Completed,
TXN001004,CUST00216,2026-03-27,Douyin,ST007,992.99,110.33,Cash,Returned,
TXN001005,CUST00216,2026-06-08,Douyin,ST008,1061.84,0.0,Cash,Completed,CMP002
TXN001006,CUST00217,2026-03-03,Tmall,ST007,696.97,0.0,Cash,Completed,
TXN001007,CUST00217,2026-03-08,MiniProgram,ST010,947.34,0.0,CreditCard,Completed,CMP003
TXN001008,CUST00217,2026-03-28,App,ST007,1088.95,0.0,WeChatPay,Completed,CMP002
TXN001009,CUST00217,2026-04-21,Tmall,ST008,1066.22,82.06,WeChatPay,Completed,
TXN001010,CUST00217,2026-05-02,App,ST004,1152.54,28.01,Alipay,Completed,
TXN001011,CUST00218,2025-07-28,WeChatStore,ST003,423.76,57.79,CreditCard,Returned,
TXN001012,CUST00218,2025-08-01,POS,ST002,1061.85,14.19,CreditCard,Completed,
TXN001013,CUST00218,2025-08-04,Douyin,ST010,83.36,0.0,WeChatPay,Completed,
TXN001014,CUST00218,2025-10-04,Douyin,ST001,637.43,94.88,WeChatPay,Returned,
TXN001015,CUST00219,2026-05-20,POS,ST009,391.51,0.0,WeChatPay,Completed,
TXN001016,CUST00219,2026-06-02,Douyin,ST001,477.53,84.27,Alipay,Completed,
TXN001017,CUST00220,2025-06-16,WeChatStore,ST005,801.2,110.11,StoreValueCard,Completed,
TXN001018,CUST00220,2025-10-18,Tmall,ST002,75.23,0.0,WeChatPay,Completed,
TXN001019,CUST00220,2025-10-31,App,ST006,80.8,0.0,CreditCard,Completed,
TXN001020,CUST00220,2026-01-08,POS,ST004,160.7,0.0,CreditCard,Completed,
TXN001021,CUST00220,2026-01-23,Douyin,ST006,80.35,0.0,Cash,Completed,
TXN001022,CUST00220,2026-05-13,POS,ST004,442.79,23.3,Alipay,Completed,
TXN001023,CUST00221,2026-06-21,POS,ST011,1354.09,31.32,StoreValueCard,Completed,
TXN001024,CUST00222,2026-03-29,WeChatStore,ST009,653.1,0.0,Alipay,Completed,
TXN001025,CUST00222,2026-04-20,Tmall,ST008,341.94,18.0,StoreValueCard,Completed,
TXN001026,CUST00222,2026-04-27,Douyin,ST010,423.63,47.07,StoreValueCard,Completed,
TXN001027,CUST00222,2026-05-03,WeChatStore,ST009,548.04,11.17,CreditCard,Completed,
TXN001028,CUST00222,2026-05-11,MiniProgram,ST012,396.18,69.91,Cash,Completed,
TXN001029,CUST00222,2026-05-15,MiniProgram,ST002,244.69,22.35,StoreValueCard,Completed,
TXN001030,CUST00222,2026-05-17,WeChatStore,ST008,1280.68,0.0,WeChatPay,Completed,
TXN001031,CUST00223,2025-08-31,Douyin,ST011,166.51,22.71,WeChatPay,Completed,
TXN001032,CUST00223,2025-09-02,MiniProgram,ST008,83.36,0.0,StoreValueCard,Completed,
TXN001033,CUST00223,2025-10-07,Douyin,ST011,614.04,68.23,WeChatPay,Completed,
TXN001034,CUST00224,2025-11-18,MiniProgram,ST001,1011.7,0.0,StoreValueCard,Completed,
TXN001035,CUST00224,2026-01-03,POS,ST010,1205.03,202.08,WeChatPay,Completed,
TXN001036,CUST00224,2026-01-25,POS,ST010,963.1,0.0,WeChatPay,Completed,
TXN001037,CUST00224,2026-02-16,MiniProgram,ST010,871.19,30.2,CreditCard,Completed,CMP001
TXN001038,CUST00224,2026-02-16,Douyin,ST008,864.11,0.0,CreditCard,Completed,CMP006
TXN001039,CUST00224,2026-02-19,Douyin,ST004,497.7,35.01,StoreValueCard,Completed,
TXN001040,CUST00224,2026-05-10,WeChatStore,ST005,300.65,33.41,CreditCard,Completed,
TXN001041,CUST00224,2026-05-26,Tmall,ST003,1032.16,0.0,Alipay,Completed,
TXN001042,CUST00224,2026-06-06,App,ST006,83.36,0.0,Alipay,Returned,
TXN001043,CUST00225,2026-04-21,Tmall,ST010,601.24,0.0,Cash,Completed,
TXN001044,CUST00225,2026-05-18,Tmall,ST005,1512.86,0.0,Cash,Completed,
TXN001045,CUST00225,2026-06-01,MiniProgram,ST003,2263.67,259.51,StoreValueCard,Completed,
TXN001046,CUST00225,2026-06-13,Douyin,ST001,334.28,45.58,Cash,PartiallyReturned,
TXN001047,CUST00225,2026-06-14,MiniProgram,ST009,2033.72,37.75,StoreValueCard,Completed,
TXN001048,CUST00226,2026-02-07,MiniProgram,ST002,79.15,13.97,Alipay,Completed,
TXN001049,CUST00226,2026-02-07,WeChatStore,ST012,1054.39,117.15,CreditCard,Completed,
TXN001050,CUST00226,2026-03-18,MiniProgram,ST007,1504.68,0.0,StoreValueCard,Completed,
TXN001051,CUST00226,2026-03-28,App,ST001,610.92,0.0,CreditCard,Completed,CMP006
TXN001052,CUST00226,2026-04-01,MiniProgram,ST001,1107.82,0.0,Cash,Completed,
TXN001053,CUST00226,2026-04-11,POS,ST009,623.48,0.0,Cash,Completed,
TXN001054,CUST00226,2026-05-04,Douyin,ST008,911.2,160.8,WeChatPay,Completed,
TXN001055,CUST00227,2025-12-18,App,ST010,2303.5,283.41,StoreValueCard,Completed,
TXN001056,CUST00227,2026-01-12,WeChatStore,ST002,682.27,0.0,CreditCard,Completed,
TXN001057,CUST00227,2026-01-16,POS,ST009,1011.51,0.0,Alipay,Completed,CMP006
TXN001058,CUST00227,2026-02-06,POS,ST009,1467.76,0.0,Alipay,Completed,
TXN001059,CUST00227,2026-03-03,WeChatStore,ST007,225.65,25.07,WeChatPay,Completed,
TXN001060,CUST00227,2026-04-14,Tmall,ST008,312.67,42.64,Cash,PartiallyReturned,
TXN001061,CUST00227,2026-04-27,Douyin,ST001,1011.67,118.3,Cash,Completed,
TXN001062,CUST00228,2026-04-05,App,ST009,2359.64,150.09,Alipay,Completed,
TXN001063,CUST00228,2026-04-06,MiniProgram,ST009,3478.33,54.09,Cash,Completed,CMP003
TXN001064,CUST00228,2026-04-25,App,ST007,1875.64,331.0,WeChatPay,Completed,CMP005
TXN001065,CUST00228,2026-04-28,MiniProgram,ST005,759.1,64.87,Cash,Completed,
TXN001066,CUST00228,2026-04-29,WeChatStore,ST005,1171.54,0.0,StoreValueCard,Completed,
TXN001067,CUST00228,2026-05-02,WeChatStore,ST007,2020.15,140.62,Cash,Completed,
TXN001068,CUST00228,2026-06-01,App,ST002,1103.32,0.0,CreditCard,Completed,
TXN001069,CUST00229,2025-11-19,POS,ST005,736.43,60.86,WeChatPay,Completed,
TXN001070,CUST00229,2026-03-25,App,ST007,298.53,0.0,StoreValueCard,Completed,
TXN001071,CUST00229,2026-04-01,MiniProgram,ST007,629.59,54.75,CreditCard,Completed,
TXN001072,CUST00229,2026-05-01,Douyin,ST009,528.05,93.19,Cash,Completed,
TXN001073,CUST00229,2026-05-28,MiniProgram,ST005,230.66,20.06,Alipay,PartiallyReturned,
TXN001074,CUST00230,2026-06-19,WeChatStore,ST007,1470.04,0.0,WeChatPay,Completed,CMP003
TXN001075,CUST00231,2026-03-21,MiniProgram,ST006,337.54,17.77,CreditCard,Returned,
TXN001076,CUST00231,2026-06-22,Tmall,ST002,331.14,28.8,CreditCard,Completed,
TXN001077,CUST00232,2025-08-30,WeChatStore,ST007,410.62,24.25,Alipay,Completed,
TXN001078,CUST00232,2025-11-14,App,ST001,598.58,0.0,WeChatPay,Completed,CMP003
TXN001079,CUST00232,2026-06-04,WeChatStore,ST011,1430.08,22.03,CreditCard,Completed,CMP003
TXN001080,CUST00233,2024-11-22,Douyin,ST001,864.11,0.0,Cash,Completed,
TXN001081,CUST00233,2025-09-07,MiniProgram,ST005,826.73,76.96,Cash,Completed,CMP001
TXN001082,CUST00233,2025-12-13,Tmall,ST007,1107.82,0.0,CreditCard,Completed,
TXN001083,CUST00233,2026-02-02,Tmall,ST005,391.51,0.0,StoreValueCard,Completed,CMP005
TXN001084,CUST00233,2026-04-16,Douyin,ST002,1941.24,0.0,Cash,Completed,
TXN001085,CUST00234,2026-06-15,WeChatStore,ST003,2435.27,94.47,WeChatPay,Completed,
TXN001086,CUST00234,2026-06-21,POS,ST006,172.0,0.0,StoreValueCard,Completed,
TXN001087,CUST00234,2026-06-27,Tmall,ST012,685.21,0.0,StoreValueCard,Completed,CMP003
TXN001088,CUST00234,2026-06-27,WeChatStore,ST006,87.04,7.57,CreditCard,Completed,
TXN001089,CUST00235,2026-06-09,Tmall,ST003,262.71,35.82,Alipay,Completed,CMP006
TXN001090,CUST00235,2026-06-10,WeChatStore,ST001,2274.8,332.35,Alipay,Completed,CMP004
TXN001091,CUST00236,2025-07-01,MiniProgram,ST007,577.61,28.42,CreditCard,Completed,
TXN001092,CUST00236,2025-09-08,App,ST002,263.54,0.0,StoreValueCard,Completed,
TXN001093,CUST00236,2025-12-09,MiniProgram,ST008,250.72,0.0,Cash,Completed,
TXN001094,CUST00236,2026-02-07,Douyin,ST003,1012.24,134.39,CreditCard,Completed,
TXN001095,CUST00236,2026-02-24,POS,ST012,1088.95,0.0,Cash,Completed,
TXN001096,CUST00236,2026-03-15,POS,ST012,263.54,0.0,CreditCard,Completed,
TXN001097,CUST00236,2026-04-11,Douyin,ST004,974.88,132.94,StoreValueCard,Completed,
TXN001098,CUST00236,2026-06-02,POS,ST012,1604.76,0.0,WeChatPay,Completed,
TXN001099,CUST00236,2026-06-14,Tmall,ST007,1894.68,0.0,StoreValueCard,PartiallyReturned,
TXN001100,CUST00236,2026-06-14,Douyin,ST002,1247.17,138.24,Cash,Completed,
TXN001101,CUST00237,2026-04-10,POS,ST001,1627.94,34.85,StoreValueCard,Completed,
TXN001102,CUST00237,2026-05-05,WeChatStore,ST003,2697.93,0.0,Alipay,Completed,
TXN001103,CUST00238,2024-08-29,App,ST005,820.9,43.21,Cash,Completed,
TXN001104,CUST00238,2025-07-03,Douyin,ST009,1382.0,99.9,Alipay,Completed,
TXN001105,CUST00238,2026-06-14,MiniProgram,ST005,1573.7,109.41,Cash,PartiallyReturned,
TXN001106,CUST00239,2026-01-08,Douyin,ST004,1347.37,48.4,Cash,Completed,
TXN001107,CUST00239,2026-01-20,POS,ST003,433.53,37.7,CreditCard,Completed,
TXN001108,CUST00239,2026-02-08,App,ST012,601.24,0.0,CreditCard,Completed,
TXN001109,CUST00239,2026-03-06,POS,ST003,682.27,0.0,StoreValueCard,Completed,CMP006
TXN001110,CUST00239,2026-03-30,WeChatStore,ST002,2818.57,205.67,StoreValueCard,Completed,
TXN001111,CUST00239,2026-06-11,Douyin,ST004,899.77,47.36,Cash,Completed,
TXN001112,CUST00240,2025-11-04,Tmall,ST010,1324.35,107.59,CreditCard,Completed,
TXN001113,CUST00240,2025-12-18,App,ST006,1066.54,141.71,Alipay,Completed,
TXN001114,CUST00240,2026-06-23,MiniProgram,ST002,2118.69,39.53,Cash,Completed,
TXN001115,CUST00241,2025-02-22,App,ST012,379.86,0.0,Alipay,Completed,CMP003
TXN001116,CUST00241,2025-11-21,MiniProgram,ST004,950.32,67.2,StoreValueCard,Completed,
TXN001117,CUST00241,2025-12-10,App,ST003,889.81,0.0,Alipay,Returned,
TXN001118,CUST00241,2026-06-20,WeChatStore,ST008,1055.25,6.02,StoreValueCard,Completed,
TXN001119,CUST00242,2026-02-23,MiniProgram,ST011,503.98,56.0,CreditCard,Completed,CMP005
TXN001120,CUST00242,2026-03-25,App,ST009,2312.86,114.94,Alipay,Completed,
TXN001121,CUST00242,2026-05-06,Tmall,ST007,1520.83,207.39,WeChatPay,Completed,
TXN001122,CUST00242,2026-05-18,WeChatStore,ST002,75.23,0.0,CreditCard,Completed,
TXN001123,CUST00242,2026-05-27,POS,ST008,1389.2,0.0,WeChatPay,Completed,
TXN001124,CUST00243,2026-05-28,Tmall,ST004,2038.39,177.25,StoreValueCard,Completed,
TXN001125,CUST00243,2026-05-31,Douyin,ST003,1015.05,88.27,WeChatPay,Completed,
TXN001126,CUST00244,2025-04-18,POS,ST006,331.77,28.85,Cash,Completed,
TXN001127,CUST00244,2026-01-11,Douyin,ST002,359.94,0.0,StoreValueCard,Completed,
TXN001128,CUST00244,2026-06-22,MiniProgram,ST010,993.9,0.0,Alipay,Completed,
TXN001129,CUST00245,2025-06-05,App,ST006,1641.81,86.41,CreditCard,Completed,
TXN001130,CUST00245,2025-06-28,MiniProgram,ST008,820.95,144.87,StoreValueCard,Completed,
TXN001131,CUST00245,2025-08-25,MiniProgram,ST007,80.35,0.0,WeChatPay,Completed,
TXN001132,CUST00245,2025-10-31,Tmall,ST003,965.82,0.0,Alipay,Completed,
TXN001133,CUST00245,2025-12-27,WeChatStore,ST010,553.14,48.1,WeChatPay,Completed,
TXN001134,CUST00245,2026-03-17,App,ST010,697.51,0.0,Cash,Returned,
TXN001135,CUST00245,2026-04-15,Douyin,ST012,613.33,83.64,Cash,Completed,
TXN001136,CUST00246,2025-07-18,App,ST009,1300.25,68.43,Alipay,Completed,
TXN001137,CUST00246,2025-09-21,WeChatStore,ST006,788.39,107.51,WeChatPay,Completed,
TXN001138,CUST00246,2025-11-22,Tmall,ST006,670.27,0.0,CreditCard,Completed,
TXN001139,CUST00246,2026-03-16,Douyin,ST002,1635.99,0.0,WeChatPay,PartiallyReturned,
TXN001140,CUST00246,2026-03-17,App,ST008,305.95,53.99,WeChatPay,Completed,
TXN001141,CUST00246,2026-04-07,Douyin,ST003,917.53,48.29,Alipay,Completed,
TXN001142,CUST00247,2025-10-15,MiniProgram,ST011,1281.4,0.0,WeChatPay,Completed,
TXN001143,CUST00247,2025-11-04,MiniProgram,ST006,944.7,0.0,Cash,Completed,
TXN001144,CUST00247,2026-02-02,POS,ST001,1806.72,0.0,CreditCard,Completed,
TXN001145,CUST00247,2026-02-23,POS,ST001,993.9,0.0,StoreValueCard,Completed,
TXN001146,CUST00247,2026-06-13,WeChatStore,ST006,3159.34,0.0,Cash,Completed,
TXN001147,CUST00248,2025-12-19,Douyin,ST005,2605.71,53.99,StoreValueCard,Completed,
TXN001148,CUST00248,2026-03-10,POS,ST003,1282.24,17.77,CreditCard,PartiallyReturned,
TXN001149,CUST00248,2026-04-14,WeChatStore,ST012,379.86,0.0,WeChatPay,Completed,
TXN001150,CUST00248,2026-06-24,App,ST012,332.78,58.73,CreditCard,Completed,CMP001
TXN001151,CUST00249,2024-08-18,Tmall,ST012,1381.23,79.51,Alipay,Completed,
TXN001152,CUST00249,2026-06-21,MiniProgram,ST010,1200.19,114.51,StoreValueCard,Completed,CMP003
TXN001153,CUST00250,2026-03-27,App,ST012,1582.8,0.0,WeChatPay,Completed,
TXN001154,CUST00250,2026-04-03,WeChatStore,ST007,603.24,67.03,Cash,Returned,
TXN001155,CUST00250,2026-04-12,POS,ST008,923.63,0.0,Alipay,PartiallyReturned,
