event_id,customer_id,event_timestamp,event_type,channel,product_id,session_id,value
EVT0002491,CUST00349,2026-02-11 16:38:00,add_to_cart,Tmall,PRD0029,114dcb76943a34,0.766
EVT0002492,CUST00349,2026-06-15 20:22:00,page_view,Douyin,PRD0027,5fc4bf1bbb0246,0.299
EVT0002493,CUST00349,2026-04-29 13:41:00,product_view,MiniProgram,PRD0030,7edf4eba1649e7,0.251
EVT0002494,CUST00349,2026-03-04 08:27:00,product_view,Tmall,PRD0027,e244483f5153dc,0.843
EVT0002495,CUST00350,2026-03-01 21:21:00,wishlist_add,Douyin,PRD0036,4dc84fe391882e,0.411
EVT0002496,CUST00350,2026-01-22 08:11:00,page_view,WeChat,PRD0031,40ddafa476ebae,0.553
EVT0002497,CUST00350,2026-05-07 12:04:00,page_view,POS,PRD0034,cd6c8c4cf958b8,0.918
EVT0002498,CUST00350,2026-04-10 21:03:00,page_view,Douyin,PRD0033,103a5f0a0f1441,0.367
EVT0002499,CUST00350,2026-06-08 15:44:00,page_view,Douyin,PRD0022,7f6c12dff0081d,0.325
EVT0002500,CUST00350,2026-03-04 18:20:00,add_to_cart,WeChat,PRD0030,8b5a1b69ca0aa0,0.595
EVT0002501,CUST00350,2026-02-28 13:09:00,product_view,POS,PRD0036,aa0a49d579c0ce,0.851
EVT0002502,CUST00350,2026-01-03 20:18:00,page_view,App,PRD0027,27ae138a714ae7,0.856
EVT0002503,CUST00351,2026-03-06 12:33:00,search,POS,PRD0021,023d3d8919d4e3,0.133
EVT0002504,CUST00351,2026-04-21 08:05:00,product_view,Douyin,PRD0024,bcabccd7b567a3,0.892
EVT0002505,CUST00351,2026-03-01 16:01:00,add_to_cart,POS,PRD0027,b70796684cbfe9,0.141
EVT0002506,CUST00351,2026-02-19 09:16:00,page_view,App,PRD0025,f92f61b49bf8d5,0.331
EVT0002507,CUST00351,2026-05-21 09:15:00,page_view,POS,PRD0021,0869db509f0133,0.582
EVT0002508,CUST00351,2026-06-18 12:00:00,coupon_click,Tmall,PRD0022,3342a2c983c164,0.813
EVT0002509,CUST00352,2026-01-21 21:59:00,live_stream_view,App,PRD0063,4680def9975185,0.173
EVT0002510,CUST00352,2026-05-25 18:51:00,wishlist_add,WeChat,PRD0059,383ecd5b8f8f93,0.926
EVT0002511,CUST00352,2026-01-30 13:47:00,page_view,WeChat,PRD0056,ec3911b6d78889,0.673
EVT0002512,CUST00352,2026-03-16 21:19:00,search,App,PRD0067,c670547e6db0a5,0.936
EVT0002513,CUST00352,2026-03-08 13:36:00,product_view,Tmall,PRD0063,0fe8ecfc489c50,0.503
EVT0002514,CUST00352,2026-04-21 18:44:00,product_view,App,PRD0071,2440b91bc4474b,0.39
EVT0002515,CUST00352,2026-02-27 19:47:00,store_visit,App,PRD0062,6300e05bff1ff8,0.143
EVT0002516,CUST00352,2026-05-23 08:54:00,add_to_cart,POS,PRD0055,531896c8f1eb38,0.895
EVT0002517,CUST00352,2026-03-29 19:00:00,live_stream_view,App,PRD0061,eb723445029967,0.565
EVT0002518,CUST00352,2026-06-02 19:06:00,page_view,WeChat,PRD0060,a3de00752d7688,0.377
EVT0002519,CUST00352,2026-05-25 20:21:00,wishlist_add,WeChat,PRD0059,0fc7a60e1e4987,0.303
EVT0002520,CUST00352,2026-03-02 18:21:00,page_view,Douyin,PRD0068,0ad0ba0bfb2110,0.432
EVT0002521,CUST00353,2026-05-26 16:56:00,wishlist_add,MiniProgram,PRD0048,afb9495631a8e8,0.944
EVT0002522,CUST00353,2026-01-17 14:08:00,wishlist_add,POS,PRD0045,f43df289693a8e,0.959
EVT0002523,CUST00353,2026-06-14 21:08:00,product_view,WeChat,PRD0040,265c2dab99be9c,0.828
EVT0002524,CUST00353,2026-06-12 12:54:00,product_view,MiniProgram,PRD0038,916af22630aa4f,0.239
EVT0002525,CUST00353,2026-02-12 09:17:00,live_stream_view,WeChat,PRD0044,bbdfb3e093977c,0.174
EVT0002526,CUST00353,2026-01-08 13:41:00,add_to_cart,App,PRD0046,5a656147811a31,0.449
EVT0002527,CUST00353,2026-05-30 12:01:00,page_view,WeChat,PRD0043,acece349c9edcf,0.446
EVT0002528,CUST00353,2026-01-12 13:50:00,search,App,PRD0039,5a242b88a6bff6,0.678
EVT0002529,CUST00353,2026-01-12 14:17:00,product_view,WeChat,PRD0046,77e770b4fc5c20,0.235
EVT0002530,CUST00353,2026-03-11 16:53:00,page_view,App,PRD0040,1461e3ad16e81d,0.49
EVT0002531,CUST00353,2026-03-17 17:50:00,product_view,Tmall,PRD0041,fe33ef37978492,0.859
EVT0002532,CUST00354,2026-01-15 20:28:00,wishlist_add,App,PRD0055,bf45fa8a147e0d,0.669
EVT0002533,CUST00354,2026-04-10 08:27:00,add_to_cart,MiniProgram,PRD0064,d158fa34997b2e,0.386
EVT0002534,CUST00354,2026-05-07 16:27:00,product_view,MiniProgram,PRD0018,2b59b3c296606a,0.815
EVT0002535,CUST00355,2026-01-21 12:35:00,page_view,Tmall,PRD0034,94fd53ae9c7613,0.325
EVT0002536,CUST00355,2026-02-17 12:52:00,product_view,Douyin,PRD0032,c4ca2aa11c71f1,0.229
EVT0002537,CUST00355,2026-06-06 14:32:00,add_to_cart,Douyin,PRD0031,ef3b77c27dc6f2,0.915
EVT0002538,CUST00355,2026-05-17 18:11:00,product_view,App,PRD0019,2cfd0aa90034dc,0.31
EVT0002539,CUST00355,2026-04-21 20:21:00,product_view,MiniProgram,PRD0022,1a10ec48452b5e,0.946
EVT0002540,CUST00355,2026-05-19 10:46:00,add_to_cart,Douyin,PRD0022,f651a97cd09a21,0.551
EVT0002541,CUST00356,2025-08-17 15:10:00,page_view,Douyin,PRD0032,412564d381dc6d,0.88
EVT0002542,CUST00356,2025-11-16 17:42:00,live_stream_view,MiniProgram,PRD0003,02c0a808fea95f,0.791
EVT0002543,CUST00356,2026-03-14 08:23:00,search,App,PRD0030,b0affab4ba213e,0.973
EVT0002544,CUST00356,2026-05-27 09:29:00,page_view,Douyin,PRD0069,7a02d0089d01f1,0.221
EVT0002545,CUST00356,2025-09-26 15:55:00,product_view,Douyin,PRD0016,996f44480a5f32,0.746
EVT0002546,CUST00357,2026-04-10 10:26:00,add_to_cart,Tmall,PRD0012,af47e34571fc2a,0.663
EVT0002547,CUST00357,2026-03-06 16:34:00,search,Tmall,PRD0015,5fe99766b1f125,0.613
EVT0002548,CUST00357,2026-01-21 20:47:00,product_view,Tmall,PRD0010,60c2e8bfc32292,0.656
EVT0002549,CUST00357,2026-02-05 08:11:00,product_view,MiniProgram,PRD0018,b1d471b5aafc03,0.306
EVT0002550,CUST00357,2026-06-19 21:46:00,live_stream_view,Tmall,PRD0016,244a8f7e1fcb60,0.587
EVT0002551,CUST00357,2026-02-25 21:14:00,page_view,MiniProgram,PRD0016,395646e5788a75,0.826
EVT0002552,CUST00357,2026-06-30 15:54:00,add_to_cart,POS,PRD0017,739829daafeeb5,0.949
EVT0002553,CUST00357,2026-06-13 19:11:00,add_to_cart,Douyin,PRD0005,efb6ea1eddaed0,0.856
EVT0002554,CUST00357,2026-06-29 08:03:00,product_view,MiniProgram,PRD0003,5a29e11acaa928,0.792
EVT0002555,CUST00357,2026-01-15 12:34:00,page_view,App,PRD0006,324f8e289efb9d,0.443
EVT0002556,CUST00357,2026-03-12 17:48:00,page_view,WeChat,PRD0010,28e8e9771b311b,0.395
EVT0002557,CUST00357,2026-05-26 10:22:00,product_view,App,PRD0012,1000719a627cab,0.704
EVT0002558,CUST00358,2026-06-17 18:17:00,page_view,App,PRD0011,3f1138d06ffcb1,0.215
EVT0002559,CUST00358,2026-05-13 16:58:00,add_to_cart,WeChat,PRD0006,c58174d8f1dd66,0.805
EVT0002560,CUST00358,2026-01-29 12:57:00,page_view,MiniProgram,PRD0017,378b712dbc1c2b,0.49
EVT0002561,CUST00358,2026-04-30 13:50:00,store_visit,MiniProgram,PRD0005,bbca49b495b0ca,0.191
EVT0002562,CUST00358,2026-04-25 11:29:00,coupon_click,POS,PRD0005,b1c96ff6075592,0.451
EVT0002563,CUST00359,2026-01-15 19:10:00,search,WeChat,PRD0035,e48d53615adbd8,0.99
EVT0002564,CUST00359,2026-06-14 12:55:00,product_view,MiniProgram,PRD0036,0d08f71990e2d4,0.59
EVT0002565,CUST00359,2026-04-22 14:25:00,search,App,PRD0034,d68738acb857c4,0.402
EVT0002566,CUST00359,2026-01-05 10:17:00,product_view,WeChat,PRD0033,8ee7f70a45ddcc,0.146
EVT0002567,CUST00359,2026-06-25 21:49:00,product_view,POS,PRD0035,3f733d9c953a6b,0.833
EVT0002568,CUST00359,2026-01-04 17:36:00,coupon_click,App,PRD0035,9a93956d739d42,0.823
EVT0002569,CUST00359,2026-04-01 15:53:00,product_view,WeChat,PRD0022,198e9d20b66d04,0.608
EVT0002570,CUST00359,2026-03-13 17:52:00,add_to_cart,POS,PRD0023,4342f4027ab6cf,0.898
EVT0002571,CUST00360,2025-10-01 10:28:00,search,Douyin,PRD0067,aa2a7a9b5d2a2e,0.691
EVT0002572,CUST00361,2026-02-08 20:23:00,add_to_cart,App,PRD0021,c204de5ea43a72,0.239
EVT0002573,CUST00361,2026-05-11 08:42:00,page_view,App,PRD0026,4dbcc3cf9263b4,0.186
EVT0002574,CUST00361,2026-01-20 21:25:00,page_view,MiniProgram,PRD0036,45085acb6db69f,0.97
EVT0002575,CUST00361,2026-04-11 12:30:00,coupon_click,Douyin,PRD0027,80a88f69b9468d,0.817
EVT0002576,CUST00362,2026-02-04 09:31:00,page_view,POS,PRD0022,22504d93ea4752,0.439
EVT0002577,CUST00362,2025-07-20 20:19:00,product_view,App,PRD0022,d1ddf22fdd8bfb,0.245
EVT0002578,CUST00362,2025-08-04 08:45:00,store_visit,Tmall,PRD0025,99450665a9db22,0.138
EVT0002579,CUST00362,2026-02-20 10:08:00,product_view,POS,PRD0034,08f9a90c6f03d4,0.725
EVT0002580,CUST00363,2026-04-06 19:30:00,coupon_click,POS,PRD0064,5b9239fe40b705,0.156
EVT0002581,CUST00363,2026-05-20 19:53:00,add_to_cart,POS,PRD0069,00a8c1bcb6f461,0.107
EVT0002582,CUST00363,2026-02-09 21:55:00,page_view,Douyin,PRD0059,5ffb776ad042c4,0.984
EVT0002583,CUST00363,2026-04-29 13:47:00,add_to_cart,Douyin,PRD0061,532078700ee4b0,0.894
EVT0002584,CUST00363,2026-05-06 17:55:00,page_view,Douyin,PRD0057,7b834516b2cf50,0.241
EVT0002585,CUST00363,2026-05-25 21:42:00,search,App,PRD0065,9e691405bd4fb7,0.707
EVT0002586,CUST00363,2026-06-13 22:40:00,wishlist_add,App,PRD0072,8abd42a0248965,0.925
EVT0002587,CUST00363,2026-05-28 09:27:00,store_visit,App,PRD0061,c529aecabe5865,0.526
EVT0002588,CUST00363,2026-04-04 20:27:00,add_to_cart,Tmall,PRD0072,793c68b9e084dd,0.911
EVT0002589,CUST00364,2026-01-26 14:25:00,search,WeChat,PRD0035,4f89ddd0d123da,0.477
EVT0002590,CUST00364,2026-04-25 12:26:00,live_stream_view,WeChat,PRD0030,9b7a92dbd1e829,0.134
EVT0002591,CUST00364,2026-02-23 16:04:00,add_to_cart,App,PRD0030,3dbfb5151793d3,0.672
EVT0002592,CUST00364,2026-06-26 21:39:00,page_view,Tmall,PRD0020,18f52acdb34261,0.594
EVT0002593,CUST00364,2026-06-22 16:41:00,add_to_cart,Douyin,PRD0031,02c8c6a3a0cb25,0.271
EVT0002594,CUST00364,2026-01-08 11:31:00,product_view,WeChat,PRD0026,e5ae6211f04975,0.647
EVT0002595,CUST00364,2026-04-24 21:02:00,store_visit,WeChat,PRD0032,ba9996e98929ab,0.348
EVT0002596,CUST00364,2026-03-06 13:02:00,product_view,Tmall,PRD0036,5417783a0f53b7,0.519
EVT0002597,CUST00364,2026-05-31 20:26:00,coupon_click,Tmall,PRD0033,baebd14195fe1f,0.928
EVT0002598,CUST00364,2026-02-17 17:53:00,page_view,Douyin,PRD0036,fc8f736b3bf8d2,0.643
EVT0002599,CUST00364,2026-06-11 13:12:00,live_stream_view,MiniProgram,PRD0023,56e84890dad128,0.882
EVT0002600,CUST00364,2026-02-07 09:26:00,wishlist_add,WeChat,PRD0025,8fc2e128c0d8a1,0.19
EVT0002601,CUST00364,2026-05-07 15:40:00,coupon_click,POS,PRD0022,3dbadeeacd87e9,0.359
EVT0002602,CUST00365,2026-05-01 10:28:00,product_view,MiniProgram,PRD0066,47b1979ea7e792,0.899
EVT0002603,CUST00365,2026-05-18 21:05:00,store_visit,App,PRD0057,c9d9e6d5fc7421,0.673
EVT0002604,CUST00365,2026-01-12 10:36:00,product_view,POS,PRD0070,ac7ea4605b3bc0,0.544
EVT0002605,CUST00365,2026-03-08 08:17:00,page_view,App,PRD0055,385d884110067e,0.354
EVT0002606,CUST00365,2026-03-26 12:37:00,add_to_cart,Tmall,PRD0070,d236e88b7bc7fb,0.85
EVT0002607,CUST00365,2026-02-08 17:57:00,page_view,App,PRD0063,95c315701b0e9d,0.759
EVT0002608,CUST00365,2026-05-06 08:21:00,live_stream_view,WeChat,PRD0057,6c5c0daca71bef,0.773
EVT0002609,CUST00365,2026-06-19 13:08:00,live_stream_view,POS,PRD0060,069ec39b0f611d,0.349
EVT0002610,CUST00365,2026-03-08 21:53:00,add_to_cart,Douyin,PRD0063,f979bd635806d2,0.155
EVT0002611,CUST00366,2025-08-01 08:21:00,store_visit,App,PRD0012,05867b9346f6fe,0.607
EVT0002612,CUST00367,2026-01-07 08:50:00,page_view,WeChat,PRD0004,b94689e190ac8a,0.843
EVT0002613,CUST00367,2026-04-16 09:07:00,page_view,POS,PRD0006,cbf49e2dcb1884,0.936
EVT0002614,CUST00367,2026-04-15 09:33:00,product_view,WeChat,PRD0016,b484c99187be3d,0.511
EVT0002615,CUST00367,2026-01-02 12:17:00,page_view,POS,PRD0006,f69af9df923207,0.381
EVT0002616,CUST00367,2026-05-08 22:34:00,add_to_cart,MiniProgram,PRD0003,7ba2c06ffede93,0.899
EVT0002617,CUST00367,2026-04-06 11:57:00,product_view,WeChat,PRD0018,a10443a9d6d132,0.949
EVT0002618,CUST00367,2026-04-01 16:54:00,add_to_cart,Tmall,PRD0003,c4e301e637ec1b,0.379
EVT0002619,CUST00367,2026-06-25 14:14:00,page_view,App,PRD0018,ae18ffca52a4d4,0.845
EVT0002620,CUST00367,2026-02-18 22:36:00,add_to_cart,POS,PRD0017,da366ea15c5828,0.468
EVT0002621,CUST00368,2026-02-08 18:36:00,live_stream_view,Tmall,PRD0032,8449fa9af103bb,0.709
EVT0002622,CUST00368,2026-05-12 21:22:00,store_visit,App,PRD0020,6ccfd3e6232316,0.345
EVT0002623,CUST00368,2026-05-05 12:23:00,live_stream_view,WeChat,PRD0025,235b3cf33bd4af,0.524
EVT0002624,CUST00368,2026-05-02 19:13:00,coupon_click,WeChat,PRD0023,9a7afeedad6a60,0.684
EVT0002625,CUST00368,2026-05-07 22:02:00,wishlist_add,POS,PRD0036,0958587aac7d85,0.174
EVT0002626,CUST00368,2026-01-03 12:02:00,product_view,WeChat,PRD0023,07edb5f9a97744,0.632
EVT0002627,CUST00369,2026-06-26 13:26:00,add_to_cart,Douyin,PRD0002,041f4a0537c6bb,0.157
EVT0002628,CUST00369,2026-06-19 22:30:00,product_view,Douyin,PRD0003,7fcf2f50b126e3,0.93
EVT0002629,CUST00369,2026-03-28 21:18:00,product_view,Tmall,PRD0002,84be10981479b2,0.41
EVT0002630,CUST00369,2026-03-09 16:39:00,search,MiniProgram,PRD0018,a0775fa857e786,0.743
EVT0002631,CUST00369,2026-05-30 09:48:00,search,Douyin,PRD0010,a86c9c2c188290,0.837
EVT0002632,CUST00369,2026-06-25 12:09:00,product_view,POS,PRD0005,d96242eeb37b49,0.214
EVT0002633,CUST00369,2026-05-05 09:00:00,add_to_cart,Tmall,PRD0009,c10d03d1a179f9,0.236
EVT0002634,CUST00369,2026-06-10 21:57:00,page_view,WeChat,PRD0016,fde2cbc9072662,0.88
EVT0002635,CUST00369,2026-05-30 20:01:00,page_view,POS,PRD0004,8ae025f9cf7d21,0.712
EVT0002636,CUST00369,2026-03-10 19:13:00,live_stream_view,WeChat,PRD0001,17339f5dd1a0ac,0.916
EVT0002637,CUST00369,2026-03-05 20:21:00,live_stream_view,POS,PRD0014,16f3428594d7a7,0.718
EVT0002638,CUST00369,2026-02-07 18:01:00,live_stream_view,Tmall,PRD0003,64aaa05f633083,0.936
EVT0002639,CUST00369,2026-03-10 10:04:00,search,Tmall,PRD0006,ebb8803e3c83af,0.282
EVT0002640,CUST00370,2026-03-25 20:54:00,page_view,WeChat,PRD0039,ed033913eb4d05,0.769
EVT0002641,CUST00370,2026-03-11 21:42:00,add_to_cart,Douyin,PRD0044,ed2311e9da7445,0.974
EVT0002642,CUST00370,2026-02-13 18:56:00,add_to_cart,WeChat,PRD0050,4babd6d708a6c9,0.816
EVT0002643,CUST00370,2026-06-13 13:07:00,live_stream_view,Tmall,PRD0039,d2ff7bb57cb71e,0.874
EVT0002644,CUST00370,2026-04-30 20:28:00,live_stream_view,MiniProgram,PRD0038,b08bd62ee6ce9b,0.837
EVT0002645,CUST00370,2026-05-17 18:55:00,product_view,Tmall,PRD0041,d7a843f7608b3f,0.808
EVT0002646,CUST00370,2026-02-07 17:22:00,product_view,Tmall,PRD0053,b97816304d59a4,0.856
EVT0002647,CUST00371,2026-05-30 19:41:00,product_view,Tmall,PRD0024,0bb10ea760052f,0.541
EVT0002648,CUST00371,2026-01-03 15:29:00,product_view,App,PRD0020,0ee28bab846b4b,0.487
EVT0002649,CUST00371,2026-05-26 09:44:00,live_stream_view,POS,PRD0027,d568a542d79c97,0.8
EVT0002650,CUST00371,2026-05-20 11:03:00,page_view,WeChat,PRD0027,9a0cc822bc1f83,0.998
EVT0002651,CUST00371,2026-06-18 20:16:00,live_stream_view,Tmall,PRD0022,272968d2314702,0.793
EVT0002652,CUST00372,2026-02-25 22:45:00,product_view,Douyin,PRD0016,050f66d31073df,0.374
EVT0002653,CUST00372,2026-03-07 13:13:00,wishlist_add,MiniProgram,PRD0002,3d3579f70cd64b,0.178
EVT0002654,CUST00372,2026-06-06 14:49:00,search,App,PRD0017,5d452b6575ebf3,0.44
EVT0002655,CUST00372,2026-03-01 16:41:00,coupon_click,WeChat,PRD0008,ec4a6c291c5dd0,0.319
EVT0002656,CUST00373,2026-01-24 10:54:00,product_view,WeChat,PRD0009,e1d5613d385ce2,0.618
EVT0002657,CUST00373,2026-04-07 17:01:00,product_view,Tmall,PRD0017,5b3a04c1fa181c,0.78
EVT0002658,CUST00373,2026-01-13 21:08:00,add_to_cart,Douyin,PRD0008,8e89fe9d3d2a30,0.801
EVT0002659,CUST00373,2026-03-15 12:12:00,search,App,PRD0012,215312db0aaa00,0.361
EVT0002660,CUST00373,2026-03-20 14:21:00,live_stream_view,WeChat,PRD0012,cbcc6639c92f56,0.752
EVT0002661,CUST00373,2026-05-27 12:56:00,page_view,POS,PRD0018,1f3ef90a33be95,0.887
EVT0002662,CUST00373,2026-06-20 11:15:00,store_visit,Douyin,PRD0010,110394863f8708,0.615
EVT0002663,CUST00373,2026-05-29 13:39:00,product_view,POS,PRD0013,fd459744a7e112,0.827
EVT0002664,CUST00373,2026-04-21 08:59:00,product_view,WeChat,PRD0010,642bfc96b73606,0.827
EVT0002665,CUST00374,2026-01-27 21:33:00,product_view,Tmall,PRD0039,484d366776fe62,0.23
EVT0002666,CUST00374,2026-01-09 20:43:00,product_view,MiniProgram,PRD0053,0128a442f6303f,0.21
EVT0002667,CUST00374,2026-01-20 18:43:00,live_stream_view,App,PRD0040,27a02b0f502b42,0.353
EVT0002668,CUST00374,2026-05-09 15:13:00,product_view,Tmall,PRD0037,774c7076e55303,0.632
EVT0002669,CUST00374,2026-05-11 13:43:00,product_view,WeChat,PRD0044,7b93d0782bd60c,0.275
EVT0002670,CUST00374,2026-05-29 16:44:00,product_view,Douyin,PRD0049,397777782e9afb,0.269
EVT0002671,CUST00374,2026-06-30 14:17:00,page_view,MiniProgram,PRD0052,6c0387106c927d,0.649
EVT0002672,CUST00374,2026-05-06 10:53:00,page_view,WeChat,PRD0049,f6fb764164f518,0.399
EVT0002673,CUST00375,2026-05-10 13:39:00,store_visit,App,PRD0017,fe5c03c48d0ebd,0.812
EVT0002674,CUST00375,2026-03-26 15:08:00,search,WeChat,PRD0012,53f4fb773e3c17,0.818
EVT0002675,CUST00375,2026-05-13 14:19:00,search,Douyin,PRD0002,aecbe9ef28ffaf,0.375
EVT0002676,CUST00375,2026-01-04 08:17:00,store_visit,POS,PRD0005,43ad890ebbb515,0.846
EVT0002677,CUST00375,2026-06-17 21:52:00,wishlist_add,WeChat,PRD0007,a0ea48d11b6c6b,0.617
EVT0002678,CUST00376,2025-12-17 16:59:00,wishlist_add,Tmall,PRD0021,da2ed6956d6a61,0.712
EVT0002679,CUST00377,2026-02-06 17:14:00,store_visit,Douyin,PRD0006,0a7fb4312e4687,0.718
EVT0002680,CUST00377,2026-03-23 13:35:00,product_view,Tmall,PRD0010,9f65b01d7bb1d5,0.198
EVT0002681,CUST00377,2026-01-08 14:47:00,page_view,Tmall,PRD0001,17402dadf0836b,0.375
EVT0002682,CUST00377,2026-06-29 16:03:00,product_view,POS,PRD0018,666d1cf5f76e85,0.536
EVT0002683,CUST00377,2026-04-24 15:52:00,page_view,WeChat,PRD0001,6b789f0ad5150e,0.61
EVT0002684,CUST00377,2026-05-24 14:12:00,product_view,Douyin,PRD0005,b4e770db0bddbc,0.762
EVT0002685,CUST00377,2026-04-05 13:15:00,product_view,MiniProgram,PRD0018,502719cd0ff38d,0.254
EVT0002686,CUST00377,2026-01-15 18:54:00,page_view,POS,PRD0015,9d5fe74759f15f,0.574
EVT0002687,CUST00378,2026-05-13 13:59:00,store_visit,App,PRD0007,76aaa6d8fb77c0,0.396
EVT0002688,CUST00378,2026-03-03 21:24:00,product_view,Tmall,PRD0018,c58c9069986c43,0.689
EVT0002689,CUST00378,2025-08-30 19:43:00,product_view,POS,PRD0005,e2317f98e4b34f,0.615
EVT0002690,CUST00378,2025-11-02 14:49:00,live_stream_view,WeChat,PRD0015,77166fe458b1ef,0.716
EVT0002691,CUST00378,2025-07-29 19:30:00,page_view,MiniProgram,PRD0013,466c618a6a3a38,0.952
EVT0002692,CUST00379,2026-04-14 12:17:00,product_view,App,PRD0046,7f1727f42a3c8d,0.512
EVT0002693,CUST00379,2026-03-08 13:48:00,page_view,Tmall,PRD0051,1e510d57f036e4,0.335
EVT0002694,CUST00379,2026-06-08 11:52:00,page_view,App,PRD0038,de1d71a4a8083e,0.125
EVT0002695,CUST00379,2026-05-25 16:47:00,coupon_click,MiniProgram,PRD0048,e9546b941340a2,0.881
EVT0002696,CUST00379,2026-02-15 22:05:00,product_view,Tmall,PRD0051,25fad0012b43a3,0.134
EVT0002697,CUST00379,2026-03-28 15:16:00,add_to_cart,POS,PRD0045,04c7cf6a2264be,0.548
EVT0002698,CUST00379,2026-06-17 11:05:00,wishlist_add,POS,PRD0054,cfde264a7d0c28,0.543
EVT0002699,CUST00379,2026-02-06 08:15:00,page_view,App,PRD0049,5a632946b0b50f,0.798
EVT0002700,CUST00379,2026-03-19 21:33:00,product_view,MiniProgram,PRD0043,0d94108c55bc6e,0.781
EVT0002701,CUST00380,2026-01-24 08:31:00,store_visit,Douyin,PRD0008,233cf4c77db771,0.442
EVT0002702,CUST00380,2026-05-22 13:26:00,product_view,MiniProgram,PRD0018,de49406297ce77,0.539
EVT0002703,CUST00380,2025-08-02 14:22:00,add_to_cart,MiniProgram,PRD0003,460d5df19ae58b,0.97
EVT0002704,CUST00381,2026-06-07 08:39:00,add_to_cart,Tmall,PRD0017,07a6fcded2d67a,0.263
EVT0002705,CUST00381,2026-02-16 09:49:00,live_stream_view,App,PRD0017,509bcbbb405414,0.459
EVT0002706,CUST00381,2026-03-01 14:44:00,page_view,WeChat,PRD0014,7a381f41bd059f,0.362
EVT0002707,CUST00382,2026-02-02 16:55:00,page_view,MiniProgram,PRD0049,a81e9688af6100,0.104
EVT0002708,CUST00382,2025-11-10 11:42:00,wishlist_add,POS,PRD0049,8531e9d700301e,0.712
EVT0002709,CUST00383,2026-03-11 09:56:00,product_view,MiniProgram,PRD0008,5ee17635e1b3b8,0.376
EVT0002710,CUST00383,2026-06-28 11:51:00,page_view,MiniProgram,PRD0006,3fa92e2464f2e1,0.962
EVT0002711,CUST00383,2026-06-16 10:19:00,add_to_cart,App,PRD0016,e04944b74c2bfa,0.513
EVT0002712,CUST00383,2026-04-17 08:22:00,product_view,MiniProgram,PRD0006,2538c06b973232,0.583
EVT0002713,CUST00383,2026-05-07 08:21:00,store_visit,Tmall,PRD0017,e459386066d3ac,0.882
EVT0002714,CUST00383,2026-04-28 16:51:00,page_view,App,PRD0012,7e7928f82fefa7,0.267
EVT0002715,CUST00383,2026-02-18 16:03:00,page_view,MiniProgram,PRD0006,4f6c711808928b,0.539
EVT0002716,CUST00384,2026-02-05 14:33:00,page_view,Douyin,PRD0008,73561d870135e3,0.142
EVT0002717,CUST00384,2026-01-04 08:23:00,store_visit,App,PRD0003,601775847d3f8e,0.684
EVT0002718,CUST00384,2026-06-01 17:48:00,wishlist_add,POS,PRD0011,4dd9cd1efcc37c,0.243
EVT0002719,CUST00384,2026-04-02 12:19:00,page_view,POS,PRD0017,869d9470ebd015,0.986
EVT0002720,CUST00384,2026-06-17 14:13:00,page_view,WeChat,PRD0001,0b08df4e505bd8,0.592
EVT0002721,CUST00384,2026-06-02 19:30:00,page_view,WeChat,PRD0014,69994193ecd4c5,0.699
EVT0002722,CUST00384,2026-01-03 09:34:00,page_view,Tmall,PRD0018,16873a152600a7,0.354
EVT0002723,CUST00384,2026-01-16 22:14:00,product_view,Tmall,PRD0004,15d85dfa2251dd,0.409
EVT0002724,CUST00384,2026-04-28 19:08:00,coupon_click,WeChat,PRD0002,5baa3f95fd826b,0.877
EVT0002725,CUST00385,2026-02-25 20:35:00,product_view,POS,PRD0058,7d7a7a75b2b6c5,0.375
EVT0002726,CUST00385,2026-03-10 22:06:00,product_view,MiniProgram,PRD0059,5cbfeece913979,0.957
EVT0002727,CUST00385,2026-04-12 13:10:00,product_view,WeChat,PRD0064,2e92b7d60ca527,0.372
EVT0002728,CUST00385,2026-02-24 18:47:00,coupon_click,MiniProgram,PRD0066,c0054ee368a4e1,0.22
EVT0002729,CUST00385,2026-02-18 13:13:00,page_view,WeChat,PRD0072,bd23ba6c4bc09a,0.772
EVT0002730,CUST00385,2026-04-03 14:45:00,wishlist_add,App,PRD0061,94f642990fd289,0.613
EVT0002731,CUST00385,2026-06-03 14:35:00,product_view,WeChat,PRD0055,8fc87d00b41ced,0.385
EVT0002732,CUST00385,2026-01-02 17:48:00,page_view,WeChat,PRD0067,35885b818f483e,0.599
EVT0002733,CUST00386,2026-02-21 10:42:00,store_visit,App,PRD0023,20d311c81ab916,0.665
EVT0002734,CUST00386,2026-06-04 14:02:00,search,MiniProgram,PRD0025,7434785c718bfd,0.138
EVT0002735,CUST00386,2026-04-12 15:19:00,coupon_click,App,PRD0035,a632b0fdc35eeb,0.132
EVT0002736,CUST00386,2026-04-18 20:04:00,page_view,POS,PRD0025,a8a8f3f734f509,0.306
EVT0002737,CUST00386,2026-01-25 20:00:00,search,Douyin,PRD0035,b9b4d686d47be0,0.262
EVT0002738,CUST00386,2026-03-21 13:51:00,page_view,WeChat,PRD0036,82e2d47cc39350,0.912
EVT0002739,CUST00386,2026-03-01 18:27:00,product_view,Tmall,PRD0035,705355884ea0e4,0.991
EVT0002740,CUST00386,2026-03-16 20:14:00,product_view,Douyin,PRD0027,ce17d489276359,0.598
